cell,row,column,crate,slot,chan,bin,txfiber,txch,rxrocid,rxfiber,rxch
1111,45,24,SBS_ECALVTP5_ROCID,16,8,28,-1,-1,None,-1,-1
1112,45,25,SBS_ECALVTP5_ROCID,16,9,28,-1,-1,None,-1,-1
1113,45,26,SBS_ECALVTP5_ROCID,16,10,28,-1,-1,None,-1,-1
1114,45,27,SBS_ECALVTP5_ROCID,16,11,29,-1,-1,None,-1,-1
1115,45,28,SBS_ECALVTP5_ROCID,16,12,29,-1,-1,None,-1,-1
1116,46,2,SBS_ECALVTP5_ROCID,16,13,20,3,0,SBS_ECALVTP6_ROCID,1,0
1117,46,3,SBS_ECALVTP5_ROCID,16,14,21,3,1,SBS_ECALVTP6_ROCID,1,1
1118,46,4,SBS_ECALVTP5_ROCID,16,15,21,3,2,SBS_ECALVTP6_ROCID,1,2
1119,46,5,SBS_ECALVTP5_ROCID,17,0,21,3,3,SBS_ECALVTP6_ROCID,1,3
1120,46,6,SBS_ECALVTP5_ROCID,17,1,22,3,4,SBS_ECALVTP6_ROCID,1,4
1121,46,7,SBS_ECALVTP5_ROCID,17,2,22,3,5,SBS_ECALVTP6_ROCID,1,5
1122,46,8,SBS_ECALVTP5_ROCID,17,3,22,3,6,SBS_ECALVTP6_ROCID,1,6
1123,46,9,SBS_ECALVTP5_ROCID,17,4,23,3,7,SBS_ECALVTP6_ROCID,1,7
1124,46,10,SBS_ECALVTP5_ROCID,17,5,23,3,8,SBS_ECALVTP6_ROCID,1,8
1125,46,11,SBS_ECALVTP5_ROCID,17,6,23,3,9,SBS_ECALVTP6_ROCID,1,9
1126,46,12,SBS_ECALVTP5_ROCID,17,7,24,3,10,SBS_ECALVTP6_ROCID,1,10
1127,46,13,SBS_ECALVTP5_ROCID,17,8,24,3,11,SBS_ECALVTP6_ROCID,1,11
1128,46,14,SBS_ECALVTP5_ROCID,17,9,24,3,12,SBS_ECALVTP6_ROCID,1,12
1129,46,15,SBS_ECALVTP5_ROCID,17,10,25,3,13,SBS_ECALVTP6_ROCID,1,13
1130,46,16,SBS_ECALVTP5_ROCID,17,11,25,3,14,SBS_ECALVTP6_ROCID,1,14
1131,46,17,SBS_ECALVTP5_ROCID,17,12,25,3,15,SBS_ECALVTP6_ROCID,1,15
1132,46,18,SBS_ECALVTP5_ROCID,17,13,26,3,16,SBS_ECALVTP6_ROCID,1,16
1133,46,19,SBS_ECALVTP5_ROCID,17,14,26,3,17,SBS_ECALVTP6_ROCID,1,17
1134,46,20,SBS_ECALVTP5_ROCID,17,15,26,3,18,SBS_ECALVTP6_ROCID,1,18
1135,46,21,SBS_ECALVTP5_ROCID,18,0,27,3,19,SBS_ECALVTP6_ROCID,1,19
1136,46,22,SBS_ECALVTP5_ROCID,18,1,27,3,20,SBS_ECALVTP6_ROCID,1,20
1137,46,23,SBS_ECALVTP5_ROCID,18,2,27,3,21,SBS_ECALVTP6_ROCID,1,21
1138,46,24,SBS_ECALVTP5_ROCID,18,3,28,3,22,SBS_ECALVTP6_ROCID,1,22
1139,46,25,SBS_ECALVTP5_ROCID,18,4,28,3,23,SBS_ECALVTP6_ROCID,1,23
1140,46,26,SBS_ECALVTP5_ROCID,18,5,28,3,24,SBS_ECALVTP6_ROCID,1,24
1141,46,27,SBS_ECALVTP5_ROCID,18,6,29,3,25,SBS_ECALVTP6_ROCID,1,25
1142,46,28,SBS_ECALVTP5_ROCID,18,7,29,3,26,SBS_ECALVTP6_ROCID,1,26
1143,47,2,SBS_ECALVTP5_ROCID,18,8,20,3,27,SBS_ECALVTP6_ROCID,1,27
1144,47,3,SBS_ECALVTP5_ROCID,18,9,21,3,28,SBS_ECALVTP6_ROCID,1,28
1145,47,4,SBS_ECALVTP5_ROCID,18,10,21,3,29,SBS_ECALVTP6_ROCID,1,29
1146,47,5,SBS_ECALVTP5_ROCID,18,11,21,3,30,SBS_ECALVTP6_ROCID,1,30
1147,47,6,SBS_ECALVTP5_ROCID,18,12,22,3,31,SBS_ECALVTP6_ROCID,1,31
1148,47,7,SBS_ECALVTP5_ROCID,18,13,22,4,0,SBS_ECALVTP6_ROCID,2,0
1149,47,8,SBS_ECALVTP5_ROCID,18,14,22,4,1,SBS_ECALVTP6_ROCID,2,1
1150,47,9,SBS_ECALVTP5_ROCID,18,15,23,4,2,SBS_ECALVTP6_ROCID,2,2
1151,47,10,SBS_ECALVTP5_ROCID,19,0,23,4,3,SBS_ECALVTP6_ROCID,2,3
1152,47,11,SBS_ECALVTP5_ROCID,19,1,23,4,4,SBS_ECALVTP6_ROCID,2,4
1153,47,12,SBS_ECALVTP5_ROCID,19,2,24,4,5,SBS_ECALVTP6_ROCID,2,5
1154,47,13,SBS_ECALVTP5_ROCID,19,3,24,4,6,SBS_ECALVTP6_ROCID,2,6
1155,47,14,SBS_ECALVTP5_ROCID,19,4,24,4,7,SBS_ECALVTP6_ROCID,2,7
1156,47,15,SBS_ECALVTP5_ROCID,19,5,25,4,8,SBS_ECALVTP6_ROCID,2,8
1157,47,16,SBS_ECALVTP5_ROCID,19,6,25,4,9,SBS_ECALVTP6_ROCID,2,9
1158,47,17,SBS_ECALVTP5_ROCID,19,7,25,4,10,SBS_ECALVTP6_ROCID,2,10
1159,47,18,SBS_ECALVTP5_ROCID,19,8,26,4,11,SBS_ECALVTP6_ROCID,2,11
1160,47,19,SBS_ECALVTP5_ROCID,19,9,26,4,12,SBS_ECALVTP6_ROCID,2,12
1161,47,20,SBS_ECALVTP5_ROCID,19,10,26,4,13,SBS_ECALVTP6_ROCID,2,13
1162,47,21,SBS_ECALVTP5_ROCID,19,11,27,4,14,SBS_ECALVTP6_ROCID,2,14
1163,47,22,SBS_ECALVTP5_ROCID,19,12,27,4,15,SBS_ECALVTP6_ROCID,2,15
1164,47,23,SBS_ECALVTP5_ROCID,19,13,27,4,16,SBS_ECALVTP6_ROCID,2,16
1165,47,24,SBS_ECALVTP5_ROCID,19,14,28,4,17,SBS_ECALVTP6_ROCID,2,17
1166,47,25,SBS_ECALVTP5_ROCID,19,15,28,4,18,SBS_ECALVTP6_ROCID,2,18
1167,47,26,SBS_ECALVTP5_ROCID,20,0,28,4,19,SBS_ECALVTP6_ROCID,2,19
1168,47,27,SBS_ECALVTP5_ROCID,20,1,29,4,20,SBS_ECALVTP6_ROCID,2,20
1169,47,28,SBS_ECALVTP5_ROCID,20,2,29,4,21,SBS_ECALVTP6_ROCID,2,21
1170,48,2,SBS_ECALVTP6_ROCID,3,0,0,1,0,SBS_ECALVTP5_ROCID,3,0
1171,48,3,SBS_ECALVTP6_ROCID,3,1,1,1,1,SBS_ECALVTP5_ROCID,3,1
1172,48,4,SBS_ECALVTP6_ROCID,3,2,1,1,2,SBS_ECALVTP5_ROCID,3,2
1173,48,5,SBS_ECALVTP6_ROCID,3,3,1,1,3,SBS_ECALVTP5_ROCID,3,3
1174,48,6,SBS_ECALVTP6_ROCID,3,4,2,1,4,SBS_ECALVTP5_ROCID,3,4
1175,48,7,SBS_ECALVTP6_ROCID,3,5,2,1,5,SBS_ECALVTP5_ROCID,3,5
1176,48,8,SBS_ECALVTP6_ROCID,3,6,2,1,6,SBS_ECALVTP5_ROCID,3,6
1177,48,9,SBS_ECALVTP6_ROCID,3,7,3,1,7,SBS_ECALVTP5_ROCID,3,7
1178,48,10,SBS_ECALVTP6_ROCID,3,8,3,1,8,SBS_ECALVTP5_ROCID,3,8
1179,48,11,SBS_ECALVTP6_ROCID,3,9,3,1,9,SBS_ECALVTP5_ROCID,3,9
1180,48,12,SBS_ECALVTP6_ROCID,3,10,4,1,10,SBS_ECALVTP5_ROCID,3,10
1181,48,13,SBS_ECALVTP6_ROCID,3,11,4,1,11,SBS_ECALVTP5_ROCID,3,11
1182,48,14,SBS_ECALVTP6_ROCID,3,12,4,1,12,SBS_ECALVTP5_ROCID,3,12
1183,48,15,SBS_ECALVTP6_ROCID,3,13,5,1,13,SBS_ECALVTP5_ROCID,3,13
1184,48,16,SBS_ECALVTP6_ROCID,3,14,5,1,14,SBS_ECALVTP5_ROCID,3,14
1185,48,17,SBS_ECALVTP6_ROCID,3,15,5,1,15,SBS_ECALVTP5_ROCID,3,15
1186,48,18,SBS_ECALVTP6_ROCID,4,0,6,1,16,SBS_ECALVTP5_ROCID,3,16
1187,48,19,SBS_ECALVTP6_ROCID,4,1,6,1,17,SBS_ECALVTP5_ROCID,3,17
1188,48,20,SBS_ECALVTP6_ROCID,4,2,6,1,18,SBS_ECALVTP5_ROCID,3,18
1189,48,21,SBS_ECALVTP6_ROCID,4,3,7,1,19,SBS_ECALVTP5_ROCID,3,19
1190,48,22,SBS_ECALVTP6_ROCID,4,4,7,1,20,SBS_ECALVTP5_ROCID,3,20
1191,48,23,SBS_ECALVTP6_ROCID,4,5,7,1,21,SBS_ECALVTP5_ROCID,3,21
1192,48,24,SBS_ECALVTP6_ROCID,4,6,8,1,22,SBS_ECALVTP5_ROCID,3,22
1193,48,25,SBS_ECALVTP6_ROCID,4,7,8,1,23,SBS_ECALVTP5_ROCID,3,23
1194,48,26,SBS_ECALVTP6_ROCID,4,8,8,1,24,SBS_ECALVTP5_ROCID,3,24
1195,48,27,SBS_ECALVTP6_ROCID,4,9,9,1,25,SBS_ECALVTP5_ROCID,3,25
1196,48,28,SBS_ECALVTP6_ROCID,4,10,9,1,26,SBS_ECALVTP5_ROCID,3,26
1197,49,2,SBS_ECALVTP6_ROCID,4,11,0,1,27,SBS_ECALVTP5_ROCID,3,27
1198,49,3,SBS_ECALVTP6_ROCID,4,12,1,1,28,SBS_ECALVTP5_ROCID,3,28
1199,49,4,SBS_ECALVTP6_ROCID,4,13,1,1,29,SBS_ECALVTP5_ROCID,3,29
1200,49,5,SBS_ECALVTP6_ROCID,4,14,1,1,30,SBS_ECALVTP5_ROCID,3,30
1201,49,6,SBS_ECALVTP6_ROCID,4,15,2,1,31,SBS_ECALVTP5_ROCID,3,31
1202,49,7,SBS_ECALVTP6_ROCID,5,0,2,2,0,SBS_ECALVTP5_ROCID,4,0
1203,49,8,SBS_ECALVTP6_ROCID,5,1,2,2,1,SBS_ECALVTP5_ROCID,4,1
1204,49,9,SBS_ECALVTP6_ROCID,5,2,3,2,2,SBS_ECALVTP5_ROCID,4,2
1205,49,10,SBS_ECALVTP6_ROCID,5,3,3,2,3,SBS_ECALVTP5_ROCID,4,3
1206,49,11,SBS_ECALVTP6_ROCID,5,4,3,2,4,SBS_ECALVTP5_ROCID,4,4
1207,49,12,SBS_ECALVTP6_ROCID,5,5,4,2,5,SBS_ECALVTP5_ROCID,4,5
1208,49,13,SBS_ECALVTP6_ROCID,5,6,4,2,6,SBS_ECALVTP5_ROCID,4,6
1209,49,14,SBS_ECALVTP6_ROCID,5,7,4,2,7,SBS_ECALVTP5_ROCID,4,7
1210,49,15,SBS_ECALVTP6_ROCID,5,8,5,2,8,SBS_ECALVTP5_ROCID,4,8
1211,49,16,SBS_ECALVTP6_ROCID,5,9,5,2,9,SBS_ECALVTP5_ROCID,4,9
1212,49,17,SBS_ECALVTP6_ROCID,5,10,5,2,10,SBS_ECALVTP5_ROCID,4,10
1213,49,18,SBS_ECALVTP6_ROCID,5,11,6,2,11,SBS_ECALVTP5_ROCID,4,11
1214,49,19,SBS_ECALVTP6_ROCID,5,12,6,2,12,SBS_ECALVTP5_ROCID,4,12
1215,49,20,SBS_ECALVTP6_ROCID,5,13,6,2,13,SBS_ECALVTP5_ROCID,4,13
1216,49,21,SBS_ECALVTP6_ROCID,5,14,7,2,14,SBS_ECALVTP5_ROCID,4,14
1217,49,22,SBS_ECALVTP6_ROCID,5,15,7,2,15,SBS_ECALVTP5_ROCID,4,15
1218,49,23,SBS_ECALVTP6_ROCID,6,0,7,2,16,SBS_ECALVTP5_ROCID,4,16
1219,49,24,SBS_ECALVTP6_ROCID,6,1,8,2,17,SBS_ECALVTP5_ROCID,4,17
1220,49,25,SBS_ECALVTP6_ROCID,6,2,8,2,18,SBS_ECALVTP5_ROCID,4,18
1221,49,26,SBS_ECALVTP6_ROCID,6,3,8,2,19,SBS_ECALVTP5_ROCID,4,19
1222,49,27,SBS_ECALVTP6_ROCID,6,4,9,2,20,SBS_ECALVTP5_ROCID,4,20
1223,49,28,SBS_ECALVTP6_ROCID,6,5,9,2,21,SBS_ECALVTP5_ROCID,4,21
1224,50,2,SBS_ECALVTP6_ROCID,6,6,0,-1,-1,None,-1,-1
1225,50,3,SBS_ECALVTP6_ROCID,6,7,1,-1,-1,None,-1,-1
1226,50,4,SBS_ECALVTP6_ROCID,6,8,1,-1,-1,None,-1,-1
1227,50,5,SBS_ECALVTP6_ROCID,6,9,1,-1,-1,None,-1,-1
1228,50,6,SBS_ECALVTP6_ROCID,6,10,2,-1,-1,None,-1,-1
1229,50,7,SBS_ECALVTP6_ROCID,6,11,2,-1,-1,None,-1,-1
1230,50,8,SBS_ECALVTP6_ROCID,6,12,2,-1,-1,None,-1,-1
1231,50,9,SBS_ECALVTP6_ROCID,6,13,3,-1,-1,None,-1,-1
1232,50,10,SBS_ECALVTP6_ROCID,6,14,3,-1,-1,None,-1,-1
1233,50,11,SBS_ECALVTP6_ROCID,6,15,3,-1,-1,None,-1,-1
1234,50,12,SBS_ECALVTP6_ROCID,7,0,4,-1,-1,None,-1,-1
1235,50,13,SBS_ECALVTP6_ROCID,7,1,4,-1,-1,None,-1,-1
1236,50,14,SBS_ECALVTP6_ROCID,7,2,4,-1,-1,None,-1,-1
1237,50,15,SBS_ECALVTP6_ROCID,7,3,5,-1,-1,None,-1,-1
1238,50,16,SBS_ECALVTP6_ROCID,7,4,5,-1,-1,None,-1,-1
1239,50,17,SBS_ECALVTP6_ROCID,7,5,5,-1,-1,None,-1,-1
1240,50,18,SBS_ECALVTP6_ROCID,7,6,6,-1,-1,None,-1,-1
1241,50,19,SBS_ECALVTP6_ROCID,7,7,6,-1,-1,None,-1,-1
1242,50,20,SBS_ECALVTP6_ROCID,7,8,6,-1,-1,None,-1,-1
1243,50,21,SBS_ECALVTP6_ROCID,7,9,7,-1,-1,None,-1,-1
1244,50,22,SBS_ECALVTP6_ROCID,7,10,7,-1,-1,None,-1,-1
1245,50,23,SBS_ECALVTP6_ROCID,7,11,7,-1,-1,None,-1,-1
1246,50,24,SBS_ECALVTP6_ROCID,7,12,8,-1,-1,None,-1,-1
1247,50,25,SBS_ECALVTP6_ROCID,7,13,8,-1,-1,None,-1,-1
1248,50,26,SBS_ECALVTP6_ROCID,7,14,8,-1,-1,None,-1,-1
1249,50,27,SBS_ECALVTP6_ROCID,7,15,9,-1,-1,None,-1,-1
1250,50,28,SBS_ECALVTP6_ROCID,8,0,9,-1,-1,None,-1,-1
1251,51,2,SBS_ECALVTP6_ROCID,8,1,10,-1,-1,None,-1,-1
1252,51,3,SBS_ECALVTP6_ROCID,8,2,11,-1,-1,None,-1,-1
1253,51,4,SBS_ECALVTP6_ROCID,8,3,11,-1,-1,None,-1,-1
1254,51,5,SBS_ECALVTP6_ROCID,8,4,11,-1,-1,None,-1,-1
1255,51,6,SBS_ECALVTP6_ROCID,8,5,12,-1,-1,None,-1,-1
1256,51,7,SBS_ECALVTP6_ROCID,8,6,12,-1,-1,None,-1,-1
1257,51,8,SBS_ECALVTP6_ROCID,8,7,12,-1,-1,None,-1,-1
1258,51,9,SBS_ECALVTP6_ROCID,8,8,13,-1,-1,None,-1,-1
1259,51,10,SBS_ECALVTP6_ROCID,8,9,13,-1,-1,None,-1,-1
1260,51,11,SBS_ECALVTP6_ROCID,8,10,13,-1,-1,None,-1,-1
1261,51,12,SBS_ECALVTP6_ROCID,8,11,14,-1,-1,None,-1,-1
1262,51,13,SBS_ECALVTP6_ROCID,8,12,14,-1,-1,None,-1,-1
1263,51,14,SBS_ECALVTP6_ROCID,8,13,14,-1,-1,None,-1,-1
1264,51,15,SBS_ECALVTP6_ROCID,8,14,15,-1,-1,None,-1,-1
1265,51,16,SBS_ECALVTP6_ROCID,8,15,15,-1,-1,None,-1,-1
1266,51,17,SBS_ECALVTP6_ROCID,9,0,15,-1,-1,None,-1,-1
1267,51,18,SBS_ECALVTP6_ROCID,9,1,16,-1,-1,None,-1,-1
1268,51,19,SBS_ECALVTP6_ROCID,9,2,16,-1,-1,None,-1,-1
1269,51,20,SBS_ECALVTP6_ROCID,9,3,16,-1,-1,None,-1,-1
1270,51,21,SBS_ECALVTP6_ROCID,9,4,17,-1,-1,None,-1,-1
1271,51,22,SBS_ECALVTP6_ROCID,9,5,17,-1,-1,None,-1,-1
1272,51,23,SBS_ECALVTP6_ROCID,9,6,17,-1,-1,None,-1,-1
1273,51,24,SBS_ECALVTP6_ROCID,9,7,18,-1,-1,None,-1,-1
1274,51,25,SBS_ECALVTP6_ROCID,9,8,18,-1,-1,None,-1,-1
1275,51,26,SBS_ECALVTP6_ROCID,9,9,18,-1,-1,None,-1,-1
1276,51,27,SBS_ECALVTP6_ROCID,9,10,19,-1,-1,None,-1,-1
1277,51,28,SBS_ECALVTP6_ROCID,9,11,19,-1,-1,None,-1,-1
1278,52,2,SBS_ECALVTP6_ROCID,9,12,10,-1,-1,None,-1,-1
1279,52,3,SBS_ECALVTP6_ROCID,9,13,11,-1,-1,None,-1,-1
1280,52,4,SBS_ECALVTP6_ROCID,9,14,11,-1,-1,None,-1,-1
1281,52,5,SBS_ECALVTP6_ROCID,9,15,11,-1,-1,None,-1,-1
1282,52,6,SBS_ECALVTP6_ROCID,10,0,12,-1,-1,None,-1,-1
1283,52,7,SBS_ECALVTP6_ROCID,10,1,12,-1,-1,None,-1,-1
1284,52,8,SBS_ECALVTP6_ROCID,10,2,12,-1,-1,None,-1,-1
1285,52,9,SBS_ECALVTP6_ROCID,10,3,13,-1,-1,None,-1,-1
1286,52,10,SBS_ECALVTP6_ROCID,10,4,13,-1,-1,None,-1,-1
1287,52,11,SBS_ECALVTP6_ROCID,10,5,13,-1,-1,None,-1,-1
1288,52,12,SBS_ECALVTP6_ROCID,10,6,14,-1,-1,None,-1,-1
1289,52,13,SBS_ECALVTP6_ROCID,10,7,14,-1,-1,None,-1,-1
1290,52,14,SBS_ECALVTP6_ROCID,10,8,14,-1,-1,None,-1,-1
1291,52,15,SBS_ECALVTP6_ROCID,10,9,15,-1,-1,None,-1,-1
1292,52,16,SBS_ECALVTP6_ROCID,10,10,15,-1,-1,None,-1,-1
1293,52,17,SBS_ECALVTP6_ROCID,10,11,15,-1,-1,None,-1,-1
1294,52,18,SBS_ECALVTP6_ROCID,10,12,16,-1,-1,None,-1,-1
1295,52,19,SBS_ECALVTP6_ROCID,10,13,16,-1,-1,None,-1,-1
1296,52,20,SBS_ECALVTP6_ROCID,10,14,16,-1,-1,None,-1,-1
1297,52,21,SBS_ECALVTP6_ROCID,10,15,17,-1,-1,None,-1,-1
1298,52,22,SBS_ECALVTP6_ROCID,13,0,17,-1,-1,None,-1,-1
1299,52,23,SBS_ECALVTP6_ROCID,13,1,17,-1,-1,None,-1,-1
1300,52,24,SBS_ECALVTP6_ROCID,13,2,18,-1,-1,None,-1,-1
1301,52,25,SBS_ECALVTP6_ROCID,13,3,18,-1,-1,None,-1,-1
1302,52,26,SBS_ECALVTP6_ROCID,13,4,18,-1,-1,None,-1,-1
1303,52,27,SBS_ECALVTP6_ROCID,13,5,19,-1,-1,None,-1,-1
1304,52,28,SBS_ECALVTP6_ROCID,13,6,19,-1,-1,None,-1,-1
1305,53,2,SBS_ECALVTP6_ROCID,13,7,10,-1,-1,None,-1,-1
1306,53,3,SBS_ECALVTP6_ROCID,13,8,11,-1,-1,None,-1,-1
1307,53,4,SBS_ECALVTP6_ROCID,13,9,11,-1,-1,None,-1,-1
1308,53,5,SBS_ECALVTP6_ROCID,13,10,11,-1,-1,None,-1,-1
1309,53,6,SBS_ECALVTP6_ROCID,13,11,12,-1,-1,None,-1,-1
1310,53,7,SBS_ECALVTP6_ROCID,13,12,12,-1,-1,None,-1,-1
1311,53,8,SBS_ECALVTP6_ROCID,13,13,12,-1,-1,None,-1,-1
1312,53,9,SBS_ECALVTP6_ROCID,13,14,13,-1,-1,None,-1,-1
1313,53,10,SBS_ECALVTP6_ROCID,13,15,13,-1,-1,None,-1,-1
1314,53,11,SBS_ECALVTP6_ROCID,14,0,13,-1,-1,None,-1,-1
1315,53,12,SBS_ECALVTP6_ROCID,14,1,14,-1,-1,None,-1,-1
1316,53,13,SBS_ECALVTP6_ROCID,14,2,14,-1,-1,None,-1,-1
1317,53,14,SBS_ECALVTP6_ROCID,14,3,14,-1,-1,None,-1,-1
1318,53,15,SBS_ECALVTP6_ROCID,14,4,15,-1,-1,None,-1,-1
1319,53,16,SBS_ECALVTP6_ROCID,14,5,15,-1,-1,None,-1,-1
1320,53,17,SBS_ECALVTP6_ROCID,14,6,15,-1,-1,None,-1,-1
1321,53,18,SBS_ECALVTP6_ROCID,14,7,16,-1,-1,None,-1,-1
1322,53,19,SBS_ECALVTP6_ROCID,14,8,16,-1,-1,None,-1,-1
1323,53,20,SBS_ECALVTP6_ROCID,14,9,16,-1,-1,None,-1,-1
1324,53,21,SBS_ECALVTP6_ROCID,14,10,17,-1,-1,None,-1,-1
1325,53,22,SBS_ECALVTP6_ROCID,14,11,17,-1,-1,None,-1,-1
1326,53,23,SBS_ECALVTP6_ROCID,14,12,17,-1,-1,None,-1,-1
1327,53,24,SBS_ECALVTP6_ROCID,14,13,18,-1,-1,None,-1,-1
1328,53,25,SBS_ECALVTP6_ROCID,14,14,18,-1,-1,None,-1,-1
1329,53,26,SBS_ECALVTP6_ROCID,14,15,18,-1,-1,None,-1,-1
1330,53,27,SBS_ECALVTP6_ROCID,15,0,19,-1,-1,None,-1,-1
1331,53,28,SBS_ECALVTP6_ROCID,15,1,19,-1,-1,None,-1,-1
1332,54,2,SBS_ECALVTP6_ROCID,15,2,20,-1,-1,None,-1,-1
1333,54,3,SBS_ECALVTP6_ROCID,15,3,21,-1,-1,None,-1,-1
1334,54,4,SBS_ECALVTP6_ROCID,15,4,21,-1,-1,None,-1,-1
1335,54,5,SBS_ECALVTP6_ROCID,15,5,21,-1,-1,None,-1,-1
1336,54,6,SBS_ECALVTP6_ROCID,15,6,22,-1,-1,None,-1,-1
1337,54,7,SBS_ECALVTP6_ROCID,15,7,22,-1,-1,None,-1,-1
1338,54,8,SBS_ECALVTP6_ROCID,15,8,22,-1,-1,None,-1,-1
1339,54,9,SBS_ECALVTP6_ROCID,15,9,23,-1,-1,None,-1,-1
1340,54,10,SBS_ECALVTP6_ROCID,15,10,23,-1,-1,None,-1,-1
1341,54,11,SBS_ECALVTP6_ROCID,15,11,23,-1,-1,None,-1,-1
1342,54,12,SBS_ECALVTP6_ROCID,15,12,24,-1,-1,None,-1,-1
1343,54,13,SBS_ECALVTP6_ROCID,15,13,24,-1,-1,None,-1,-1
1344,54,14,SBS_ECALVTP6_ROCID,15,14,24,-1,-1,None,-1,-1
1345,54,15,SBS_ECALVTP6_ROCID,15,15,25,-1,-1,None,-1,-1
1346,54,16,SBS_ECALVTP6_ROCID,16,0,25,-1,-1,None,-1,-1
1347,54,17,SBS_ECALVTP6_ROCID,16,1,25,-1,-1,None,-1,-1
1348,54,18,SBS_ECALVTP6_ROCID,16,2,26,-1,-1,None,-1,-1
1349,54,19,SBS_ECALVTP6_ROCID,16,3,26,-1,-1,None,-1,-1
1350,54,20,SBS_ECALVTP6_ROCID,16,4,26,-1,-1,None,-1,-1
1351,54,21,SBS_ECALVTP6_ROCID,16,5,27,-1,-1,None,-1,-1
1352,54,22,SBS_ECALVTP6_ROCID,16,6,27,-1,-1,None,-1,-1
1353,54,23,SBS_ECALVTP6_ROCID,16,7,27,-1,-1,None,-1,-1
1354,54,24,SBS_ECALVTP6_ROCID,16,8,28,-1,-1,None,-1,-1
1355,54,25,SBS_ECALVTP6_ROCID,16,9,28,-1,-1,None,-1,-1
1356,55,2,SBS_ECALVTP6_ROCID,16,10,20,3,0,SBS_ECALVTP7_ROCID,1,0
1357,55,3,SBS_ECALVTP6_ROCID,16,11,21,3,1,SBS_ECALVTP7_ROCID,1,1
1358,55,4,SBS_ECALVTP6_ROCID,16,12,21,3,2,SBS_ECALVTP7_ROCID,1,2
1359,55,5,SBS_ECALVTP6_ROCID,16,13,21,3,3,SBS_ECALVTP7_ROCID,1,3
1360,55,6,SBS_ECALVTP6_ROCID,16,14,22,3,4,SBS_ECALVTP7_ROCID,1,4
1361,55,7,SBS_ECALVTP6_ROCID,16,15,22,3,5,SBS_ECALVTP7_ROCID,1,5
1362,55,8,SBS_ECALVTP6_ROCID,17,0,22,3,6,SBS_ECALVTP7_ROCID,1,6
1363,55,9,SBS_ECALVTP6_ROCID,17,1,23,3,7,SBS_ECALVTP7_ROCID,1,7
1364,55,10,SBS_ECALVTP6_ROCID,17,2,23,3,8,SBS_ECALVTP7_ROCID,1,8
1365,55,11,SBS_ECALVTP6_ROCID,17,3,23,3,9,SBS_ECALVTP7_ROCID,1,9
1366,55,12,SBS_ECALVTP6_ROCID,17,4,24,3,10,SBS_ECALVTP7_ROCID,1,10
1367,55,13,SBS_ECALVTP6_ROCID,17,5,24,3,11,SBS_ECALVTP7_ROCID,1,11
1368,55,14,SBS_ECALVTP6_ROCID,17,6,24,3,12,SBS_ECALVTP7_ROCID,1,12
1369,55,15,SBS_ECALVTP6_ROCID,17,7,25,3,13,SBS_ECALVTP7_ROCID,1,13
1370,55,16,SBS_ECALVTP6_ROCID,17,8,25,3,14,SBS_ECALVTP7_ROCID,1,14
1371,55,17,SBS_ECALVTP6_ROCID,17,9,25,3,15,SBS_ECALVTP7_ROCID,1,15
1372,55,18,SBS_ECALVTP6_ROCID,17,10,26,3,16,SBS_ECALVTP7_ROCID,1,16
1373,55,19,SBS_ECALVTP6_ROCID,17,11,26,3,17,SBS_ECALVTP7_ROCID,1,17
1374,55,20,SBS_ECALVTP6_ROCID,17,12,26,3,18,SBS_ECALVTP7_ROCID,1,18
1375,55,21,SBS_ECALVTP6_ROCID,17,13,27,3,19,SBS_ECALVTP7_ROCID,1,19
1376,55,22,SBS_ECALVTP6_ROCID,17,14,27,3,20,SBS_ECALVTP7_ROCID,1,20
